<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
POLY;D;20141105;000000;371.5000000;396.5000000;370.5000000;395.5000000;75977
POLY;D;20141106;000000;396.0000000;402.5000000;386.0000000;402.5000000;57210
POLY;D;20141107;000000;403.0000000;407.0000000;386.5000000;401.0000000;49617
POLY;D;20141110;000000;394.0000000;399.5000000;389.0000000;391.0000000;25424
POLY;D;20141111;000000;393.0000000;398.5000000;384.0000000;395.5000000;11688
POLY;D;20141112;000000;394.0000000;402.0000000;387.5000000;387.5000000;16021
POLY;D;20141113;000000;394.0000000;398.5000000;383.5000000;383.5000000;21970
POLY;D;20141114;000000;383.5000000;393.0000000;377.0000000;377.0000000;8997
POLY;D;20141117;000000;385.5000000;398.0000000;385.5000000;391.5000000;31270
POLY;D;20141118;000000;392.0000000;401.5000000;380.0000000;396.5000000;39029
POLY;D;20141119;000000;397.5000000;402.0000000;392.0000000;394.0000000;11231
POLY;D;20141120;000000;399.5000000;399.5000000;386.0000000;397.5000000;9188
POLY;D;20141121;000000;396.0000000;407.0000000;389.0000000;405.5000000;9009
POLY;D;20141124;000000;397.5000000;412.5000000;387.5000000;407.5000000;40089
POLY;D;20141125;000000;408.0000000;433.5000000;405.5000000;427.0000000;19365
POLY;D;20141126;000000;425.5000000;462.5000000;425.0000000;452.0000000;68034
POLY;D;20141127;000000;456.0000000;458.0000000;440.0000000;451.5000000;22571
POLY;D;20141128;000000;451.5000000;475.0000000;446.0000000;461.0000000;20542
POLY;D;20141201;000000;460.0000000;509.5000000;460.0000000;500.0000000;40731
POLY;D;20141202;000000;508.5000000;509.0000000;470.5000000;502.0000000;55009
POLY;D;20141203;000000;499.0000000;515.0000000;494.5000000;515.0000000;35937
POLY;D;20141204;000000;512.0000000;520.0000000;498.0000000;505.0000000;47539
POLY;D;20141205;000000;505.5000000;505.5000000;490.0000000;496.5000000;60617
POLY;D;20141208;000000;491.5000000;506.0000000;488.0000000;488.0000000;19835
POLY;D;20141209;000000;493.0000000;519.0000000;481.5000000;500.0000000;33375
POLY;D;20141210;000000;509.0000000;579.0000000;509.0000000;514.0000000;38365
POLY;D;20141211;000000;519.0000000;528.0000000;480.0000000;526.0000000;23500
POLY;D;20141212;000000;529.5000000;545.0000000;495.5000000;528.0000000;23167
POLY;D;20141215;000000;535.0000000;621.5000000;525.5000000;583.5000000;95469
POLY;D;20141216;000000;583.5000000;730.0000000;540.5000000;675.0000000;104354
POLY;D;20141222;000000;641.0000000;641.0000000;489.5000000;502.0000000;132550
POLY;D;20141223;000000;500.0000000;509.5000000;472.5000000;476.5000000;46995
POLY;D;20141224;000000;475.0000000;482.0000000;444.5000000;467.0000000;31142
POLY;D;20141225;000000;466.5000000;467.0000000;440.5000000;460.5000000;30182
POLY;D;20141226;000000;463.5000000;485.5000000;460.0000000;480.0000000;13484
POLY;D;20141229;000000;475.5000000;508.5000000;466.0000000;493.5000000;15137
POLY;D;20141230;000000;489.5000000;511.5000000;485.0000000;510.0000000;28970
POLY;D;20150105;000000;511.0000000;534.5000000;499.0000000;507.5000000;8004
POLY;D;20150106;000000;516.5000000;560.0000000;507.5000000;545.5000000;17805
POLY;D;20150108;000000;541.5000000;564.5000000;530.0000000;530.0000000;8762
POLY;D;20150109;000000;535.5000000;570.0000000;535.5000000;541.0000000;8090
POLY;D;20150112;000000;541.5000000;570.0000000;520.5000000;550.0000000;14662
POLY;D;20150113;000000;543.5000000;572.0000000;543.0000000;562.0000000;13884
POLY;D;20150114;000000;570.0000000;570.0000000;543.0000000;559.0000000;21736
POLY;D;20150115;000000;555.5000000;594.5000000;543.5000000;593.0000000;20752
POLY;D;20150116;000000;585.5000000;600.0000000;575.5000000;588.5000000;30660
POLY;D;20150119;000000;595.0000000;629.0000000;580.5000000;586.5000000;46708
POLY;D;20150120;000000;590.0000000;597.5000000;562.5000000;596.5000000;32169
POLY;D;20150121;000000;592.0000000;610.0000000;592.0000000;602.0000000;29428
POLY;D;20150122;000000;607.0000000;618.5000000;592.0000000;596.0000000;21404
POLY;D;20150123;000000;598.0000000;606.5000000;587.0000000;587.0000000;21084
POLY;D;20150126;000000;582.0000000;610.0000000;580.0000000;610.0000000;15363
POLY;D;20150127;000000;611.0000000;644.5000000;590.0000000;602.0000000;30072
POLY;D;20150128;000000;605.0000000;618.0000000;603.0000000;609.0000000;14465
POLY;D;20150129;000000;612.0000000;637.5000000;605.0000000;619.5000000;42021
POLY;D;20150130;000000;629.0000000;639.5000000;617.0000000;638.0000000;16440
POLY;D;20150202;000000;638.5000000;649.0000000;611.0000000;622.5000000;66209
POLY;D;20150203;000000;619.5000000;628.5000000;594.0000000;600.0000000;17043
POLY;D;20150204;000000;602.0000000;617.0000000;585.5000000;614.0000000;19616
POLY;D;20150205;000000;615.5000000;622.5000000;598.0000000;606.5000000;16542
POLY;D;20150206;000000;600.5000000;635.5000000;598.5000000;619.0000000;58839
POLY;D;20150209;000000;625.0000000;656.5000000;582.0000000;614.0000000;112277
POLY;D;20150210;000000;610.0000000;657.5000000;605.5000000;609.0000000;59291
POLY;D;20150211;000000;611.5000000;629.5000000;599.5000000;604.0000000;62009
POLY;D;20150212;000000;606.0000000;615.0000000;591.5000000;601.0000000;74353
POLY;D;20150213;000000;602.0000000;607.0000000;582.5000000;583.0000000;26072
POLY;D;20150216;000000;587.5000000;587.5000000;564.0000000;582.0000000;22900
POLY;D;20150217;000000;577.0000000;583.5000000;567.0000000;576.0000000;5326
POLY;D;20150218;000000;579.0000000;581.5000000;557.5000000;561.5000000;25564
POLY;D;20150219;000000;564.0000000;571.5000000;556.0000000;566.0000000;23246
POLY;D;20150220;000000;563.5000000;575.5000000;551.5000000;570.0000000;13734
POLY;D;20150224;000000;565.0000000;569.5000000;541.0000000;557.5000000;21868
POLY;D;20150225;000000;560.0000000;574.0000000;535.5000000;551.5000000;26210
POLY;D;20150226;000000;552.5000000;554.0000000;525.5000000;533.5000000;9171
POLY;D;20150227;000000;535.0000000;543.5000000;525.5000000;541.5000000;3354
POLY;D;20150302;000000;542.0000000;550.0000000;531.0000000;539.5000000;6888
POLY;D;20150303;000000;540.0000000;555.0000000;528.5000000;541.0000000;34143
POLY;D;20150304;000000;539.0000000;544.0000000;516.5000000;518.5000000;15862
POLY;D;20150305;000000;518.0000000;537.5000000;505.0000000;516.0000000;59012
POLY;D;20150306;000000;516.0000000;524.5000000;491.0000000;497.0000000;19099
POLY;D;20150310;000000;489.5000000;494.5000000;472.0000000;488.0000000;32364
POLY;D;20150311;000000;486.0000000;527.5000000;468.0000000;473.5000000;34271
POLY;D;20150312;000000;480.5000000;491.5000000;471.5000000;491.5000000;7391
POLY;D;20150313;000000;488.5000000;490.0000000;461.0000000;470.0000000;11844
POLY;D;20150316;000000;476.0000000;482.0000000;461.0000000;477.0000000;38312
POLY;D;20150317;000000;476.0000000;480.0000000;458.0000000;470.0000000;22265
POLY;D;20150318;000000;467.5000000;469.5000000;458.5000000;464.0000000;23837
POLY;D;20150319;000000;471.0000000;483.0000000;466.5000000;472.0000000;13408
POLY;D;20150320;000000;468.5000000;485.0000000;467.5000000;484.0000000;11662
POLY;D;20150323;000000;484.0000000;485.0000000;477.0000000;483.5000000;16320
POLY;D;20150324;000000;485.0000000;499.0000000;470.5000000;476.0000000;10993
POLY;D;20150325;000000;476.0000000;500.0000000;468.0000000;492.5000000;18603
POLY;D;20150326;000000;490.0000000;499.5000000;478.0000000;488.5000000;13926
POLY;D;20150327;000000;482.0000000;500.0000000;471.0000000;480.5000000;16222
POLY;D;20150330;000000;480.5000000;492.5000000;477.0000000;486.5000000;13317
POLY;D;20150331;000000;487.5000000;500.0000000;475.5000000;498.0000000;20486
POLY;D;20150401;000000;497.5000000;499.0000000;484.0000000;490.0000000;11229
POLY;D;20150402;000000;495.0000000;496.5000000;478.5000000;480.0000000;16054
POLY;D;20150403;000000;482.0000000;489.5000000;478.5000000;484.0000000;3783
POLY;D;20150406;000000;487.0000000;492.5000000;479.0000000;481.5000000;4788
POLY;D;20150407;000000;480.5000000;484.5000000;470.0000000;476.0000000;13704
POLY;D;20150408;000000;476.0000000;477.5000000;462.0000000;467.0000000;12185
POLY;D;20150409;000000;465.0000000;465.0000000;445.5000000;449.0000000;20984
POLY;D;20150410;000000;449.0000000;449.0000000;428.0000000;441.0000000;28090
POLY;D;20150413;000000;445.0000000;454.5000000;436.5000000;443.0000000;70284
POLY;D;20150414;000000;443.0000000;446.5000000;435.0000000;439.0000000;29181
POLY;D;20150415;000000;436.5000000;455.0000000;431.0000000;445.0000000;61272
POLY;D;20150416;000000;445.5000000;445.5000000;426.0000000;431.0000000;56200
POLY;D;20150417;000000;431.0000000;445.0000000;427.5000000;443.5000000;57506
POLY;D;20150420;000000;445.0000000;446.5000000;425.5000000;430.5000000;34895
POLY;D;20150421;000000;431.5000000;438.5000000;430.0000000;437.5000000;14279
POLY;D;20150422;000000;436.5000000;440.5000000;426.5000000;430.5000000;16744
POLY;D;20150423;000000;430.0000000;430.0000000;417.0000000;422.5000000;16608
POLY;D;20150424;000000;421.0000000;432.5000000;419.0000000;429.0000000;14358
POLY;D;20150505;000000;426.5000000;426.5000000;411.0000000;419.0000000;39175
POLY;D;20150506;000000;420.0000000;427.0000000;406.5000000;424.5000000;39697
POLY;D;20150507;000000;424.0000000;430.0000000;409.5000000;420.0000000;46647
POLY;D;20150508;000000;422.0000000;462.5000000;422.0000000;445.5000000;134474
POLY;D;20150512;000000;446.0000000;457.0000000;430.5000000;438.5000000;63151
POLY;D;20150513;000000;439.0000000;442.0000000;429.0000000;438.0000000;25472
POLY;D;20150514;000000;443.0000000;452.0000000;435.5000000;441.0000000;29108
POLY;D;20150515;000000;439.5000000;444.5000000;428.5000000;432.5000000;40417
POLY;D;20150518;000000;434.5000000;436.0000000;426.0000000;433.5000000;19844
POLY;D;20150519;000000;432.0000000;435.5000000;420.0000000;421.5000000;18461
POLY;D;20150520;000000;424.0000000;444.0000000;419.0000000;435.0000000;31437
POLY;D;20150521;000000;439.5000000;450.0000000;434.0000000;437.0000000;60358
POLY;D;20150522;000000;437.0000000;445.5000000;432.0000000;433.0000000;12522
POLY;D;20150525;000000;437.5000000;438.0000000;429.0000000;430.0000000;1811
POLY;D;20150526;000000;428.5000000;433.5000000;423.0000000;433.0000000;7711
POLY;D;20150527;000000;433.5000000;445.0000000;426.5000000;438.0000000;53467
POLY;D;20150528;000000;445.5000000;460.0000000;442.0000000;453.5000000;57693
POLY;D;20150529;000000;462.0000000;465.5000000;438.5000000;438.5000000;41999
POLY;D;20150601;000000;441.5000000;454.0000000;438.0000000;447.0000000;32448
POLY;D;20150602;000000;451.0000000;464.5000000;446.5000000;456.0000000;19811
POLY;D;20150603;000000;463.0000000;470.0000000;450.5000000;451.5000000;36591
POLY;D;20150604;000000;459.5000000;464.5000000;441.0000000;455.5000000;32986
POLY;D;20150605;000000;456.0000000;460.5000000;452.5000000;460.5000000;21126
POLY;D;20150608;000000;462.0000000;465.0000000;450.5000000;457.0000000;16139
POLY;D;20150609;000000;459.0000000;463.5000000;451.0000000;453.0000000;10562
POLY;D;20150610;000000;451.0000000;460.0000000;443.0000000;449.0000000;10259
POLY;D;20150611;000000;450.5000000;458.5000000;447.5000000;458.0000000;6063
POLY;D;20150615;000000;459.0000000;468.5000000;458.0000000;466.0000000;18975
POLY;D;20150616;000000;466.0000000;467.5000000;457.5000000;459.0000000;4968
POLY;D;20150617;000000;458.5000000;469.0000000;452.0000000;463.0000000;9970
POLY;D;20150618;000000;469.0000000;489.0000000;466.0000000;479.0000000;26665
POLY;D;20150619;000000;477.0000000;495.0000000;473.0000000;482.0000000;21441
POLY;D;20150622;000000;482.5000000;482.5000000;466.0000000;470.0000000;16084
POLY;D;20150623;000000;471.0000000;471.5000000;460.0000000;461.5000000;14219
POLY;D;20150624;000000;463.0000000;467.5000000;460.0000000;467.0000000;6887
POLY;D;20150625;000000;466.0000000;466.0000000;455.5000000;456.0000000;8916
POLY;D;20150626;000000;458.0000000;467.5000000;456.0000000;464.0000000;4922
POLY;D;20150629;000000;459.0000000;467.0000000;453.5000000;458.0000000;8492
POLY;D;20150630;000000;457.0000000;460.0000000;452.5000000;453.0000000;14027
POLY;D;20150701;000000;454.0000000;454.0000000;443.0000000;445.5000000;23918
POLY;D;20150702;000000;449.0000000;452.0000000;443.0000000;445.0000000;6197
POLY;D;20150703;000000;446.5000000;452.0000000;442.0000000;451.0000000;7691
POLY;D;20150706;000000;448.0000000;455.0000000;443.0000000;451.0000000;8637
POLY;D;20150707;000000;454.5000000;454.5000000;428.5000000;431.5000000;14658
POLY;D;20150708;000000;429.0000000;434.0000000;421.0000000;429.5000000;15646
POLY;D;20150709;000000;431.0000000;439.0000000;429.5000000;439.0000000;73190
POLY;D;20150710;000000;439.5000000;444.0000000;433.5000000;436.0000000;11822
POLY;D;20150713;000000;435.5000000;449.0000000;427.0000000;441.5000000;12631
POLY;D;20150714;000000;438.0000000;446.0000000;435.0000000;444.0000000;14235
POLY;D;20150715;000000;448.0000000;454.5000000;441.0000000;442.0000000;26884
POLY;D;20150716;000000;443.0000000;446.0000000;437.5000000;443.0000000;12161
POLY;D;20150717;000000;444.0000000;444.0000000;425.0000000;428.0000000;45770
POLY;D;20150720;000000;426.5000000;430.5000000;422.0000000;425.5000000;33452
POLY;D;20150721;000000;430.0000000;432.0000000;420.5000000;423.0000000;23824
POLY;D;20150722;000000;422.5000000;429.5000000;418.0000000;425.5000000;15450
POLY;D;20150723;000000;425.0000000;430.0000000;415.0000000;425.5000000;47387
POLY;D;20150724;000000;423.0000000;423.0000000;407.5000000;410.0000000;25870
POLY;D;20150727;000000;410.0000000;419.0000000;405.5000000;410.5000000;15113
POLY;D;20150728;000000;410.0000000;443.0000000;396.5000000;429.0000000;84906
POLY;D;20150729;000000;434.0000000;434.0000000;414.5000000;416.0000000;31253
POLY;D;20150730;000000;416.0000000;425.0000000;412.5000000;425.0000000;43364
POLY;D;20150731;000000;421.5000000;438.5000000;418.5000000;434.5000000;59544
POLY;D;20150803;000000;430.0000000;439.0000000;422.5000000;426.0000000;23698
POLY;D;20150804;000000;426.0000000;432.0000000;420.0000000;423.5000000;35855
POLY;D;20150805;000000;423.0000000;431.5000000;419.5000000;427.0000000;28155
POLY;D;20150806;000000;427.0000000;433.5000000;426.5000000;432.0000000;17125
POLY;D;20150807;000000;428.5000000;440.0000000;428.5000000;434.0000000;21811
POLY;D;20150810;000000;434.0000000;487.0000000;434.0000000;457.0000000;130479
POLY;D;20150811;000000;457.0000000;460.5000000;445.5000000;458.5000000;87459
POLY;D;20150812;000000;455.0000000;455.0000000;442.5000000;448.5000000;100258
POLY;D;20150813;000000;448.0000000;460.5000000;448.0000000;460.0000000;60896
POLY;D;20150814;000000;457.0000000;470.5000000;457.0000000;462.0000000;27326
POLY;D;20150817;000000;462.5000000;473.5000000;462.5000000;468.5000000;28516
POLY;D;20150818;000000;468.0000000;486.0000000;468.0000000;482.0000000;48889
POLY;D;20150819;000000;479.5000000;488.0000000;463.0000000;464.5000000;42911
POLY;D;20150820;000000;471.5000000;498.5000000;471.0000000;494.5000000;140722
POLY;D;20150821;000000;496.0000000;527.0000000;495.5000000;524.5000000;199287
POLY;D;20150824;000000;522.0000000;534.5000000;480.0000000;528.0000000;129270
POLY;D;20150825;000000;527.0000000;533.5000000;490.5000000;497.0000000;99315
POLY;D;20150826;000000;498.5000000;504.0000000;480.0000000;496.5000000;76992
POLY;D;20150827;000000;491.5000000;497.5000000;480.5000000;483.0000000;66208
POLY;D;20150828;000000;483.0000000;494.0000000;473.5000000;489.0000000;68977
POLY;D;20150831;000000;486.5000000;497.5000000;486.0000000;491.5000000;11022
POLY;D;20150901;000000;491.5000000;492.0000000;475.5000000;489.0000000;47767
POLY;D;20150902;000000;492.5000000;499.0000000;481.5000000;488.0000000;38209
POLY;D;20150903;000000;487.0000000;495.0000000;481.0000000;494.0000000;57175
POLY;D;20150904;000000;491.0000000;495.0000000;476.5000000;479.0000000;24756
POLY;D;20150907;000000;485.0000000;492.0000000;482.5000000;491.5000000;15708
POLY;D;20150908;000000;492.5000000;496.0000000;487.0000000;495.5000000;27220
POLY;D;20150909;000000;495.5000000;527.0000000;493.5000000;519.5000000;85398
POLY;D;20150910;000000;525.0000000;563.0000000;515.5000000;549.0000000;197989
POLY;D;20150911;000000;553.5000000;561.5000000;542.0000000;544.5000000;74118
POLY;D;20150914;000000;549.5000000;568.5000000;543.5000000;549.0000000;81706
POLY;D;20150915;000000;545.5000000;561.5000000;537.0000000;560.0000000;44729
POLY;D;20150916;000000;562.0000000;573.0000000;545.5000000;565.0000000;42636
POLY;D;20150917;000000;571.0000000;573.5000000;561.0000000;561.0000000;25107
POLY;D;20150918;000000;565.5000000;577.0000000;552.0000000;557.5000000;37543
POLY;D;20150921;000000;556.0000000;557.0000000;544.0000000;546.5000000;23702
POLY;D;20150922;000000;559.0000000;560.0000000;541.0000000;553.0000000;20607
POLY;D;20150923;000000;552.0000000;561.5000000;544.5000000;557.0000000;26610
POLY;D;20150924;000000;559.5000000;568.5000000;544.0000000;560.5000000;37830
POLY;D;20150925;000000;560.5000000;565.0000000;544.5000000;545.0000000;23981
POLY;D;20150928;000000;546.5000000;556.0000000;542.5000000;547.0000000;21460
POLY;D;20150929;000000;546.5000000;565.0000000;546.5000000;556.5000000;22992
POLY;D;20150930;000000;564.0000000;570.0000000;553.0000000;566.0000000;17025
POLY;D;20151001;000000;566.5000000;576.5000000;557.0000000;571.0000000;22305
POLY;D;20151002;000000;571.0000000;587.0000000;571.0000000;585.0000000;27158
POLY;D;20151005;000000;583.0000000;589.5000000;571.5000000;578.5000000;23256
POLY;D;20151006;000000;579.0000000;579.0000000;555.5000000;579.0000000;38426
POLY;D;20151007;000000;570.5000000;570.5000000;551.0000000;559.5000000;24017
POLY;D;20151008;000000;559.0000000;563.5000000;546.0000000;559.0000000;35317
POLY;D;20151009;000000;553.0000000;563.5000000;551.0000000;554.0000000;4515
POLY;D;20151012;000000;554.0000000;557.5000000;548.0000000;556.5000000;9096
POLY;D;20151013;000000;559.5000000;568.5000000;552.0000000;565.0000000;12887
POLY;D;20151014;000000;565.0000000;578.0000000;560.5000000;577.0000000;22738
POLY;D;20151015;000000;578.0000000;578.0000000;566.0000000;571.5000000;17742
POLY;D;20151016;000000;567.0000000;573.0000000;561.0000000;565.5000000;14505
POLY;D;20151019;000000;564.0000000;570.5000000;553.0000000;565.0000000;10971
POLY;D;20151020;000000;570.5000000;574.5000000;565.0000000;570.5000000;12981
POLY;D;20151021;000000;570.0000000;579.5000000;561.5000000;563.0000000;11104
POLY;D;20151022;000000;564.5000000;575.5000000;555.0000000;564.5000000;38470
POLY;D;20151023;000000;565.0000000;571.5000000;556.5000000;569.0000000;36836
POLY;D;20151026;000000;567.0000000;571.0000000;555.0000000;555.0000000;14755
POLY;D;20151027;000000;559.5000000;568.5000000;554.5000000;568.5000000;17888
POLY;D;20151028;000000;565.5000000;572.5000000;558.0000000;567.0000000;11780
POLY;D;20151029;000000;569.0000000;570.0000000;559.0000000;563.5000000;11204
POLY;D;20151030;000000;567.5000000;571.0000000;561.5000000;565.5000000;6790
POLY;D;20151102;000000;562.5000000;571.0000000;562.0000000;565.0000000;6384
POLY;D;20151103;000000;567.0000000;574.0000000;556.0000000;556.0000000;22454
POLY;D;20151105;000000;557.5000000;568.0000000;550.0000000;560.5000000;19876
POLY;D;20151106;000000;556.5000000;560.5000000;543.5000000;548.5000000;25246
POLY;D;20151109;000000;550.5000000;559.0000000;549.5000000;555.0000000;12163
POLY;D;20151110;000000;557.0000000;569.0000000;553.5000000;564.0000000;19586
POLY;D;20151111;000000;560.5000000;567.5000000;559.0000000;561.0000000;13617
POLY;D;20151112;000000;561.5000000;584.0000000;551.5000000;555.0000000;20915
POLY;D;20151113;000000;557.0000000;565.0000000;551.0000000;555.0000000;18808
POLY;D;20151116;000000;554.5000000;570.5000000;553.0000000;561.5000000;33034
POLY;D;20151117;000000;558.5000000;566.5000000;551.5000000;551.5000000;28265
POLY;D;20151118;000000;554.5000000;581.0000000;554.0000000;569.0000000;32842
POLY;D;20151119;000000;571.5000000;584.0000000;560.0000000;560.5000000;24739
POLY;D;20151120;000000;563.0000000;564.0000000;547.0000000;549.0000000;48731
POLY;D;20151123;000000;550.0000000;565.5000000;547.0000000;552.0000000;37169
POLY;D;20151124;000000;556.0000000;558.5000000;541.5000000;545.0000000;36313
POLY;D;20151125;000000;550.5000000;551.5000000;536.0000000;540.0000000;17006
POLY;D;20151126;000000;546.0000000;553.0000000;537.5000000;553.0000000;7187
POLY;D;20151127;000000;553.0000000;553.0000000;530.0000000;536.0000000;17854
POLY;D;20151130;000000;531.5000000;538.5000000;527.5000000;535.5000000;13458
POLY;D;20151201;000000;535.0000000;538.5000000;529.5000000;529.5000000;9005
POLY;D;20151202;000000;533.0000000;539.5000000;528.0000000;531.5000000;12414
POLY;D;20151203;000000;533.0000000;554.0000000;531.0000000;538.0000000;32370
POLY;D;20151204;000000;539.0000000;547.0000000;533.0000000;537.5000000;26548
POLY;D;20151207;000000;538.0000000;549.0000000;526.0000000;549.0000000;35198
POLY;D;20151208;000000;544.5000000;549.5000000;520.0000000;530.0000000;57187
POLY;D;20151209;000000;529.0000000;559.5000000;522.5000000;559.0000000;50721
POLY;D;20151210;000000;540.0000000;561.0000000;536.0000000;556.0000000;38634
POLY;D;20151211;000000;556.5000000;560.0000000;542.5000000;544.5000000;23388
POLY;D;20151214;000000;546.5000000;582.5000000;541.5000000;574.0000000;48487
POLY;D;20151215;000000;574.5000000;584.5000000;570.5000000;573.5000000;22151
POLY;D;20151216;000000;574.5000000;582.0000000;560.5000000;574.5000000;19014
POLY;D;20151217;000000;573.5000000;581.0000000;563.0000000;569.0000000;16740
POLY;D;20151218;000000;571.0000000;575.0000000;536.5000000;536.5000000;26257
POLY;D;20151221;000000;549.0000000;578.5000000;548.0000000;574.0000000;32565
POLY;D;20151222;000000;571.0000000;586.5000000;567.5000000;571.5000000;22989
POLY;D;20151223;000000;573.5000000;600.0000000;571.5000000;596.5000000;61676
POLY;D;20151224;000000;593.0000000;611.0000000;581.5000000;590.5000000;24537
POLY;D;20151225;000000;590.5000000;606.0000000;590.0000000;591.5000000;2376
POLY;D;20151228;000000;598.0000000;605.0000000;588.0000000;590.0000000;4949
POLY;D;20151229;000000;601.0000000;626.0000000;596.0000000;622.0000000;31467
POLY;D;20151230;000000;626.0000000;636.0000000;602.0000000;618.0000000;13715
POLY;D;20160104;000000;612.5000000;626.5000000;607.0000000;613.5000000;1875
POLY;D;20160105;000000;622.0000000;630.0000000;614.0000000;621.5000000;4779
POLY;D;20160106;000000;629.0000000;629.0000000;610.0000000;626.0000000;6711
POLY;D;20160111;000000;630.0000000;632.5000000;619.5000000;631.0000000;17880
POLY;D;20160112;000000;631.0000000;638.0000000;596.5000000;599.5000000;35193
POLY;D;20160113;000000;603.5000000;613.5000000;592.0000000;600.0000000;21243
POLY;D;20160114;000000;606.0000000;620.5000000;597.0000000;611.0000000;18877
POLY;D;20160115;000000;610.0000000;617.5000000;579.0000000;601.5000000;44828
POLY;D;20160118;000000;601.0000000;617.0000000;583.0000000;590.5000000;22444
POLY;D;20160119;000000;598.0000000;605.5000000;583.5000000;587.0000000;16110
POLY;D;20160120;000000;593.0000000;611.5000000;578.5000000;602.5000000;36436
POLY;D;20160121;000000;610.0000000;629.5000000;604.5000000;615.0000000;24352
POLY;D;20160122;000000;620.0000000;630.0000000;591.5000000;600.0000000;43044
POLY;D;20160125;000000;611.5000000;618.5000000;594.0000000;610.0000000;8812
POLY;D;20160126;000000;616.5000000;629.0000000;610.5000000;610.5000000;9858
POLY;D;20160127;000000;611.5000000;634.0000000;605.5000000;626.0000000;12909
POLY;D;20160128;000000;632.0000000;638.0000000;615.0000000;620.0000000;12991
POLY;D;20160129;000000;625.0000000;628.0000000;615.0000000;620.0000000;18916
POLY;D;20160201;000000;624.0000000;649.0000000;621.0000000;648.0000000;32714
POLY;D;20160202;000000;641.0000000;672.0000000;639.0000000;668.5000000;33017
POLY;D;20160203;000000;667.0000000;687.0000000;657.5000000;668.5000000;14240
POLY;D;20160204;000000;671.0000000;694.0000000;656.0000000;690.5000000;35352
POLY;D;20160205;000000;688.0000000;713.0000000;673.0000000;683.5000000;35744
POLY;D;20160208;000000;686.0000000;700.0000000;670.0000000;692.0000000;20491
POLY;D;20160209;000000;699.0000000;719.5000000;670.5000000;685.5000000;25415
POLY;D;20160210;000000;686.5000000;700.0000000;675.5000000;681.0000000;34760
POLY;D;20160211;000000;687.5000000;714.0000000;678.0000000;712.5000000;71571
POLY;D;20160212;000000;714.0000000;719.0000000;686.5000000;701.0000000;39383
POLY;D;20160215;000000;695.5000000;697.5000000;675.5000000;680.5000000;30568
POLY;D;20160216;000000;679.0000000;684.5000000;662.0000000;674.5000000;33977
POLY;D;20160217;000000;676.0000000;691.5000000;670.0000000;672.0000000;28013
POLY;D;20160218;000000;671.0000000;709.0000000;663.0000000;696.5000000;25879
POLY;D;20160219;000000;702.0000000;716.5000000;696.5000000;713.0000000;13337
POLY;D;20160220;000000;718.0000000;725.0000000;716.5000000;720.0000000;2401
POLY;D;20160222;000000;722.5000000;724.5000000;681.5000000;695.5000000;20521
POLY;D;20160224;000000;694.0000000;696.0000000;683.0000000;690.0000000;21211
POLY;D;20160225;000000;693.0000000;693.0000000;680.0000000;683.5000000;15618
POLY;D;20160226;000000;683.0000000;694.0000000;673.5000000;689.0000000;46698
POLY;D;20160229;000000;683.0000000;698.0000000;681.5000000;689.0000000;21505
POLY;D;20160301;000000;689.0000000;695.5000000;671.5000000;675.0000000;40227
POLY;D;20160302;000000;678.0000000;690.0000000;666.0000000;690.0000000;20198
POLY;D;20160303;000000;687.5000000;702.0000000;685.5000000;696.0000000;28790
POLY;D;20160304;000000;691.0000000;723.0000000;690.5000000;719.5000000;43183
POLY;D;20160307;000000;719.5000000;748.0000000;707.5000000;748.0000000;29766
POLY;D;20160309;000000;740.0000000;740.0000000;702.0000000;707.0000000;38944
POLY;D;20160310;000000;708.0000000;713.5000000;691.5000000;710.5000000;42308
POLY;D;20160311;000000;713.0000000;714.0000000;691.5000000;703.0000000;19417
POLY;D;20160314;000000;705.0000000;712.0000000;700.5000000;706.5000000;12881
POLY;D;20160315;000000;711.5000000;713.5000000;691.0000000;705.5000000;84748
POLY;D;20160316;000000;707.0000000;710.5000000;695.5000000;700.5000000;15511
POLY;D;20160317;000000;696.0000000;718.0000000;690.5000000;710.0000000;54829
POLY;D;20160318;000000;713.0000000;717.5000000;701.5000000;709.5000000;17650
POLY;D;20160321;000000;710.5000000;715.5000000;700.5000000;701.5000000;11742
POLY;D;20160322;000000;703.0000000;710.5000000;689.0000000;689.5000000;24936
POLY;D;20160323;000000;699.0000000;702.5000000;675.0000000;688.0000000;46474
POLY;D;20160324;000000;690.0000000;696.5000000;674.0000000;692.5000000;17203
POLY;D;20160325;000000;693.0000000;694.5000000;685.5000000;692.5000000;1998
POLY;D;20160328;000000;689.5000000;694.5000000;683.5000000;690.0000000;2427
POLY;D;20160329;000000;690.5000000;690.5000000;645.0000000;655.5000000;71302
POLY;D;20160330;000000;660.0000000;671.5000000;651.5000000;667.0000000;41662
POLY;D;20160331;000000;667.5000000;667.5000000;650.0000000;655.5000000;23609
POLY;D;20160401;000000;653.0000000;663.5000000;638.0000000;646.0000000;23651
POLY;D;20160404;000000;650.5000000;662.0000000;647.5000000;661.0000000;13089
POLY;D;20160405;000000;655.5000000;663.5000000;650.5000000;661.0000000;11120
POLY;D;20160406;000000;661.0000000;663.0000000;649.0000000;654.0000000;13561
