<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
GMKN;D;20100524;000000;4918.0000000;4937.0000000;4697.5300000;4830.0800000;1014767
GMKN;D;20100525;000000;4644.0000000;4761.0000000;4611.0000000;4686.1500000;1249558
GMKN;D;20100526;000000;4799.8000000;4838.0000000;4660.0200000;4694.9700000;1263073
GMKN;D;20100527;000000;4748.0000000;4943.0000000;4650.0000000;4917.8400000;1580004
GMKN;D;20100528;000000;4920.0000000;5049.9800000;4811.0000000;5033.9300000;1125323
GMKN;D;20100531;000000;5040.4900000;5092.7500000;4953.0000000;5018.8900000;571237
GMKN;D;20100601;000000;4974.0000000;5193.0000000;4920.0600000;5161.0200000;1165656
GMKN;D;20100602;000000;5069.4100000;5205.0000000;5041.4200000;5168.0000000;1144451
GMKN;D;20100603;000000;5245.0000000;5277.0000000;5060.0000000;5060.0000000;1329969
GMKN;D;20100604;000000;5059.0000000;5150.0000000;4893.0000000;4921.0000000;1074864
GMKN;D;20100607;000000;4800.0000000;4907.0000000;4711.5600000;4867.8600000;910199
GMKN;D;20100608;000000;4900.0000000;4950.0000000;4739.9500000;4812.7800000;948616
GMKN;D;20100609;000000;4871.0000000;4975.0000000;4827.0000000;4915.0000000;851969
GMKN;D;20100610;000000;4929.0000000;5025.0000000;4841.0000000;5018.1000000;883785
GMKN;D;20100611;000000;5020.0000000;5037.0000000;4925.2300000;5003.0000000;671237
GMKN;D;20100615;000000;5020.0000000;5140.0000000;4995.0100000;5123.9800000;663049
GMKN;D;20100616;000000;5162.6000000;5192.9700000;5017.0000000;5086.0000000;756916
GMKN;D;20100617;000000;5075.0000000;5130.0000000;4916.0800000;4940.0000000;800677
GMKN;D;20100618;000000;4955.0600000;5008.0000000;4890.0000000;4910.1300000;584441
GMKN;D;20100621;000000;5030.0000000;5100.0000000;5003.3000000;5095.0000000;750592
GMKN;D;20100622;000000;5038.1100000;5108.0400000;4963.0000000;4989.0000000;678517
GMKN;D;20100623;000000;4947.0000000;5030.0000000;4922.4800000;4940.6000000;546644
GMKN;D;20100624;000000;4980.0100000;5009.5600000;4855.2600000;4890.0100000;620684
GMKN;D;20100625;000000;4869.0000000;4900.0000000;4790.0300000;4800.0400000;515446
GMKN;D;20100628;000000;4811.2800000;4916.9000000;4793.0500000;4876.5700000;480962
GMKN;D;20100629;000000;4810.0000000;4818.1900000;4692.1200000;4720.0000000;637829
GMKN;D;20100630;000000;4715.0000000;4750.0000000;4495.0000000;4495.0000000;986725
GMKN;D;20100701;000000;4457.0000000;4499.7800000;4350.0000000;4368.8500000;1056282
GMKN;D;20100702;000000;4431.0000000;4537.2400000;4355.1200000;4505.0000000;822702
GMKN;D;20100705;000000;4505.0000000;4629.0000000;4450.1000000;4618.0000000;761511
GMKN;D;20100706;000000;4652.0000000;4753.0000000;4627.0700000;4739.9000000;688944
GMKN;D;20100707;000000;4696.0000000;4794.0000000;4594.0000000;4785.6200000;918521
GMKN;D;20100708;000000;4841.0000000;4869.0000000;4721.1500000;4758.2600000;759506
GMKN;D;20100709;000000;4799.8200000;4838.5000000;4731.3700000;4815.0000000;587006
GMKN;D;20100712;000000;4800.0000000;4950.0000000;4757.1700000;4914.0900000;874250
GMKN;D;20100713;000000;4892.0000000;5029.9800000;4865.0000000;4949.7900000;819003
GMKN;D;20100714;000000;4999.0000000;5009.9700000;4902.0200000;4917.0000000;593786
GMKN;D;20100715;000000;4906.4000000;5019.7500000;4826.0600000;4840.2200000;653141
GMKN;D;20100716;000000;4864.9100000;4925.0000000;4785.0000000;4815.0000000;650575
GMKN;D;20100719;000000;4788.6000000;4944.9000000;4780.7000000;4852.0000000;570643
GMKN;D;20100720;000000;4896.0000000;4918.0000000;4773.0000000;4829.3100000;597795
GMKN;D;20100721;000000;4862.0000000;4963.0000000;4860.0100000;4893.0000000;788498
GMKN;D;20100722;000000;4845.0000000;5025.0000000;4835.1400000;5005.0000000;1020593
GMKN;D;20100723;000000;5019.0100000;5180.0000000;4962.0000000;5073.0000000;1046683
GMKN;D;20100726;000000;5135.0000000;5165.0000000;5003.0000000;5110.0000000;1114151
GMKN;D;20100727;000000;5110.0000000;5174.0000000;5051.0000000;5052.0000000;884593
GMKN;D;20100728;000000;5089.0000000;5133.0000000;4962.0100000;4989.9400000;722862
GMKN;D;20100729;000000;5035.0000000;5117.0000000;4990.0100000;5074.4800000;510978
GMKN;D;20100730;000000;5043.7700000;5065.0000000;4884.2300000;4970.0000000;807338
GMKN;D;20100802;000000;5017.7700000;5124.0000000;5011.3300000;5120.0000000;596986
GMKN;D;20100803;000000;5125.0000000;5144.4400000;5009.9900000;5039.9900000;601241
GMKN;D;20100804;000000;5005.0000000;5127.0000000;4975.2500000;5069.0000000;600161
GMKN;D;20100805;000000;5087.9000000;5138.9400000;5030.0100000;5100.0000000;496563
GMKN;D;20100806;000000;5110.0000000;5137.0000000;4991.1100000;5025.0000000;541532
GMKN;D;20100809;000000;5060.0000000;5203.0400000;5051.6000000;5183.0100000;967240
GMKN;D;20100810;000000;5165.2600000;5209.0000000;5103.0000000;5154.0800000;751554
GMKN;D;20100811;000000;5117.1700000;5148.3700000;5037.0000000;5048.9400000;690062
GMKN;D;20100812;000000;5019.0000000;5120.0000000;4950.0000000;4990.0000000;801550
GMKN;D;20100813;000000;5035.0000000;5050.0000000;4964.2000000;5010.0000000;586055
GMKN;D;20100816;000000;5010.0000000;5099.0000000;4978.9100000;5085.0000000;676092
GMKN;D;20100817;000000;5097.7200000;5207.0000000;5070.3500000;5202.0000000;819824
GMKN;D;20100818;000000;5194.9100000;5234.9900000;5161.0000000;5228.0000000;615898
GMKN;D;20100819;000000;5243.0000000;5286.9700000;5140.0000000;5155.0000000;735594
GMKN;D;20100820;000000;5149.0000000;5184.0000000;5105.0000000;5170.0000000;509416
GMKN;D;20100823;000000;5180.0000000;5220.0000000;5122.0600000;5184.9100000;445101
GMKN;D;20100824;000000;5146.0000000;5150.0000000;5030.0000000;5067.0000000;545194
GMKN;D;20100825;000000;5070.0000000;5098.8000000;4990.0100000;5018.0000000;511534
GMKN;D;20100826;000000;5072.0000000;5146.0000000;5041.2700000;5123.9900000;519615
GMKN;D;20100827;000000;5107.7000000;5201.0000000;5055.0000000;5198.0000000;584980
GMKN;D;20100830;000000;5233.0000000;5301.6200000;5217.7700000;5276.4500000;520975
GMKN;D;20100831;000000;5208.8800000;5237.8700000;5122.0000000;5190.0000000;661836
GMKN;D;20100901;000000;5222.0000000;5315.0000000;5185.4900000;5305.1300000;557615
GMKN;D;20100902;000000;5299.5200000;5349.9900000;5231.2500000;5231.2500000;546747
GMKN;D;20100903;000000;5257.0000000;5325.0000000;5229.0000000;5268.0000000;475335
GMKN;D;20100906;000000;5320.0000000;5321.0000000;5197.0200000;5225.0000000;309136
GMKN;D;20100907;000000;5180.0000000;5200.0000000;5130.0000000;5177.7000000;506156
GMKN;D;20100908;000000;5154.0000000;5332.6500000;5150.0000000;5263.9900000;770110
GMKN;D;20100909;000000;5260.2600000;5309.2000000;5229.1300000;5233.1300000;611862
GMKN;D;20100910;000000;5218.0000000;5309.9200000;5175.0000000;5208.8800000;748539
GMKN;D;20100913;000000;5275.0000000;5294.9700000;5197.7000000;5211.9800000;412006
GMKN;D;20100914;000000;5188.0000000;5212.9100000;5070.0000000;5080.0000000;823483
GMKN;D;20100915;000000;5075.0000000;5105.0000000;4948.0000000;4976.6900000;1289734
GMKN;D;20100916;000000;4964.0000000;5030.0000000;4930.0000000;5008.8700000;568044
GMKN;D;20100917;000000;5041.0000000;5062.3500000;4940.0000000;4945.0000000;439507
GMKN;D;20100920;000000;4955.0000000;4985.0000000;4903.8000000;4934.0000000;440215
GMKN;D;20100921;000000;4947.9400000;5008.7700000;4941.1100000;4969.5000000;512232
GMKN;D;20100922;000000;4984.3000000;4998.8000000;4891.7200000;4982.8000000;612408
GMKN;D;20100923;000000;4985.0000000;5055.0000000;4957.0100000;5012.0000000;761183
GMKN;D;20100924;000000;4994.0000000;5070.0000000;4960.0000000;5057.9500000;528663
GMKN;D;20100927;000000;5080.0000000;5097.0000000;5025.0000000;5031.9000000;476124
GMKN;D;20100928;000000;5017.0000000;5050.0000000;4973.7000000;5004.8600000;504859
GMKN;D;20100929;000000;5029.9900000;5134.1000000;5017.0100000;5125.0000000;826013
GMKN;D;20100930;000000;5105.1000000;5204.4000000;5103.0000000;5196.0400000;661780
GMKN;D;20101001;000000;5189.0000000;5277.3400000;5171.0000000;5254.7000000;775139
GMKN;D;20101004;000000;5272.0500000;5340.0000000;5250.0000000;5315.0000000;715523
GMKN;D;20101005;000000;5305.0000000;5355.0000000;5271.0000000;5294.8200000;718367
GMKN;D;20101006;000000;5337.7700000;5394.1800000;5288.0000000;5338.0000000;878151
GMKN;D;20101007;000000;5346.0000000;5386.9500000;5322.0600000;5353.5000000;597575
GMKN;D;20101008;000000;5326.0800000;5354.6700000;5243.3500000;5304.9000000;685126
GMKN;D;20101011;000000;5329.9500000;5414.9900000;5327.0500000;5369.9500000;471203
GMKN;D;20101012;000000;5314.9900000;5408.8800000;5307.0000000;5388.6500000;487037
GMKN;D;20101013;000000;5415.7700000;5450.0000000;5375.0100000;5400.0000000;600206
GMKN;D;20101014;000000;5450.0000000;5459.5000000;5402.0000000;5432.9500000;689973
GMKN;D;20101015;000000;5425.0000000;5540.0000000;5422.1900000;5492.0000000;870489
GMKN;D;20101018;000000;5448.0000000;5532.0800000;5447.0000000;5516.0000000;353042
GMKN;D;20101019;000000;5515.0000000;5536.0100000;5416.0000000;5425.0100000;565318
GMKN;D;20101020;000000;5399.0000000;5498.0000000;5370.0000000;5476.9600000;435332
GMKN;D;20101021;000000;5475.0000000;5569.9900000;5460.0000000;5550.0800000;534500
GMKN;D;20101022;000000;5537.7700000;5560.0000000;5418.0000000;5455.2300000;1103987
GMKN;D;20101025;000000;5510.0000000;5659.0000000;5495.0000000;5609.0000000;967134
GMKN;D;20101026;000000;5590.0000000;5648.0000000;5555.5500000;5575.0000000;560247
GMKN;D;20101027;000000;5555.0000000;5589.9900000;5503.0000000;5512.0000000;428555
GMKN;D;20101028;000000;5530.0000000;5621.5500000;5530.0000000;5573.6700000;489629
GMKN;D;20101029;000000;5558.0000000;5593.4000000;5508.0000000;5584.3000000;406214
GMKN;D;20101101;000000;5620.0100000;5660.0000000;5600.0000000;5612.9700000;451833
GMKN;D;20101102;000000;5605.0000000;5660.0000000;5592.4600000;5640.0000000;307238
GMKN;D;20101103;000000;5647.8700000;5668.0000000;5590.0000000;5604.9500000;545978
GMKN;D;20101108;000000;5748.0000000;5875.9400000;5745.0000000;5870.0300000;834404
GMKN;D;20101109;000000;5859.1600000;6089.1000000;5856.1200000;6080.0000000;1043938
GMKN;D;20101110;000000;6030.0000000;6095.0000000;5981.1000000;6020.0000000;686665
GMKN;D;20101111;000000;6070.0000000;6133.0000000;5910.0000000;5916.9700000;949677
GMKN;D;20101112;000000;5848.8000000;5934.9300000;5810.0100000;5906.2900000;661302
GMKN;D;20101113;000000;5875.0000000;5890.0000000;5820.0000000;5860.0000000;199931
GMKN;D;20101115;000000;5887.7100000;5949.0000000;5791.2500000;5919.9500000;609176
GMKN;D;20101116;000000;5883.0000000;5883.0000000;5743.0100000;5751.0000000;607802
GMKN;D;20101117;000000;5736.0000000;5795.0000000;5630.0000000;5791.0000000;878702
GMKN;D;20101118;000000;5835.7800000;5861.8600000;5780.0000000;5841.0000000;464155
GMKN;D;20101119;000000;5850.0100000;5938.1700000;5800.0000000;5926.0400000;651256
GMKN;D;20101122;000000;5980.0000000;6020.0000000;5905.5900000;5909.9500000;549558
GMKN;D;20101123;000000;5875.0500000;5923.0000000;5820.0000000;5865.0500000;552289
GMKN;D;20101124;000000;5885.0000000;6060.0000000;5824.7600000;6044.0000000;790201
GMKN;D;20101125;000000;6058.9800000;6182.5300000;6036.3600000;6140.0800000;1245657
GMKN;D;20101126;000000;6109.9800000;6180.0000000;6030.0000000;6045.0000000;819669
GMKN;D;20101129;000000;6089.6000000;6119.0000000;5953.0000000;5973.0000000;547926
GMKN;D;20101130;000000;5988.0000000;6088.8800000;5925.5000000;6053.0300000;625439
GMKN;D;20101201;000000;6090.3000000;6161.0000000;6055.0000000;6161.0000000;656766
GMKN;D;20101202;000000;6180.0000000;6500.0000000;6151.1700000;6450.0000000;1132793
GMKN;D;20101203;000000;6440.0000000;6728.8000000;6417.1000000;6670.0000000;1507609
GMKN;D;20101206;000000;6670.0000000;6745.0000000;6554.9800000;6655.2700000;722096
GMKN;D;20101207;000000;6689.0000000;6750.0000000;6584.0200000;6610.0000000;874997
GMKN;D;20101208;000000;6538.0000000;6655.5500000;6471.0000000;6479.0000000;814308
GMKN;D;20101209;000000;6568.0000000;6610.0000000;6506.3700000;6566.5000000;567378
GMKN;D;20101210;000000;6576.0000000;6698.8800000;6502.1800000;6698.8800000;742016
GMKN;D;20101213;000000;6726.0000000;6748.0000000;6617.0000000;6618.0000000;874448
GMKN;D;20101214;000000;6611.9900000;6758.3800000;6589.0000000;6725.0000000;1074719
GMKN;D;20101215;000000;6680.1100000;6819.0000000;6635.0000000;6790.0000000;1252390
GMKN;D;20101216;000000;6752.0000000;6868.0000000;6695.0000000;6700.0000000;1229832
GMKN;D;20101217;000000;6740.0000000;6783.9900000;6670.0000000;6698.0000000;566054
GMKN;D;20101220;000000;6690.0000000;6749.6200000;6663.0000000;6678.0000000;473988
GMKN;D;20101221;000000;6735.0000000;6739.9800000;6670.7900000;6695.5000000;488870
GMKN;D;20101222;000000;6715.0100000;6796.9000000;6705.0000000;6780.0000000;432592
GMKN;D;20101223;000000;6771.1100000;6825.0000000;6750.0000000;6824.0000000;389613
GMKN;D;20101224;000000;6860.0000000;6868.0000000;6780.0000000;6812.0000000;351851
GMKN;D;20101227;000000;6812.0000000;6842.0000000;6751.2200000;6755.1900000;177075
GMKN;D;20101228;000000;6766.0000000;6825.0000000;6730.0000000;6800.0000000;227334
GMKN;D;20101229;000000;6820.2000000;7219.0000000;6820.0000000;7195.0000000;1080874
GMKN;D;20101230;000000;7205.0000000;7245.0000000;7141.2500000;7165.0000000;496457
GMKN;D;20110111;000000;7098.0000000;7309.9000000;7000.0000000;7287.0000000;676041
GMKN;D;20110112;000000;7299.8800000;7576.0000000;7296.0000000;7498.9900000;1545788
GMKN;D;20110113;000000;7499.9900000;7537.8400000;7380.8000000;7395.0000000;546370
GMKN;D;20110114;000000;7381.1200000;7460.0000000;7312.0000000;7400.0000000;621209
GMKN;D;20110117;000000;7410.0000000;7517.0000000;7400.2900000;7462.8400000;472382
GMKN;D;20110118;000000;7480.0000000;7505.0000000;7422.7800000;7490.1200000;377478
GMKN;D;20110119;000000;7510.9300000;7533.9800000;7440.0000000;7464.0000000;308245
GMKN;D;20110120;000000;7399.0000000;7454.0000000;7352.0000000;7421.0000000;495358
GMKN;D;20110121;000000;7409.9600000;7527.0000000;7331.0000000;7500.0000000;576246
GMKN;D;20110124;000000;7497.0000000;7540.0000000;7415.0000000;7540.0000000;463672
GMKN;D;20110125;000000;7540.0000000;7570.0000000;7471.2500000;7502.0000000;432755
GMKN;D;20110126;000000;7534.9800000;7570.0000000;7448.0000000;7515.1900000;407369
GMKN;D;20110127;000000;7545.0000000;7639.0000000;7462.4300000;7602.0000000;957539
GMKN;D;20110128;000000;7579.9600000;7700.0000000;7540.0000000;7700.0000000;406032
GMKN;D;20110131;000000;7616.0500000;7640.0000000;7451.0000000;7470.0000000;769967
GMKN;D;20110201;000000;7539.9900000;7540.0000000;7431.9100000;7513.0000000;361395
GMKN;D;20110202;000000;7540.0000000;7660.0000000;7522.5800000;7590.0000000;498530
GMKN;D;20110203;000000;7576.6000000;7621.0000000;7462.9300000;7474.0000000;357873
GMKN;D;20110204;000000;7486.2200000;7520.0000000;7370.0000000;7441.0000000;437801
GMKN;D;20110207;000000;7478.0000000;7496.4000000;7225.0000000;7371.0000000;591988
GMKN;D;20110208;000000;7349.9700000;7385.0000000;7216.0000000;7231.0000000;537501
GMKN;D;20110209;000000;7231.0100000;7280.1900000;7040.0000000;7052.0000000;427933
GMKN;D;20110210;000000;7052.0000000;7056.9300000;6835.0000000;6839.9800000;697353
GMKN;D;20110211;000000;6839.0000000;7214.0000000;6811.0000000;7148.2700000;993881
GMKN;D;20110214;000000;7217.0000000;7286.4700000;7041.0000000;7110.0000000;497973
GMKN;D;20110215;000000;7128.5500000;7190.0000000;7025.0000000;7065.0000000;385949
GMKN;D;20110216;000000;7087.5500000;7094.0000000;6902.7100000;6965.0000000;440989
GMKN;D;20110217;000000;7025.0500000;7035.0000000;6780.0000000;6817.0000000;465440
GMKN;D;20110218;000000;6830.0000000;6837.9100000;6681.0000000;6701.1400000;369969
GMKN;D;20110221;000000;6715.0000000;6910.0000000;6655.0000000;6815.0000000;594722
GMKN;D;20110222;000000;6769.9600000;6823.7400000;6680.0200000;6785.4700000;505008
GMKN;D;20110224;000000;6677.7000000;6699.9900000;6511.2500000;6579.9600000;677536
GMKN;D;20110225;000000;6598.9600000;6865.0000000;6596.0100000;6857.7600000;666384
GMKN;D;20110228;000000;6905.5700000;7046.5000000;6840.0900000;6993.0000000;717458
GMKN;D;20110301;000000;7044.0000000;7167.0000000;6975.0000000;7021.0000000;791712
GMKN;D;20110302;000000;6975.0000000;7146.0000000;6914.0000000;7135.0000000;605922
GMKN;D;20110303;000000;7163.0000000;7208.0000000;7082.0000000;7101.0000000;434590
GMKN;D;20110304;000000;7147.0000000;7246.0000000;7105.0000000;7130.0000000;562529
GMKN;D;20110305;000000;7130.0000000;7219.0000000;7111.0000000;7198.0000000;146947
GMKN;D;20110309;000000;7154.0000000;7185.0000000;7090.0000000;7116.0000000;532120
GMKN;D;20110310;000000;7079.0000000;7085.0000000;6848.0000000;6880.0000000;740849
GMKN;D;20110311;000000;6830.0000000;6977.0000000;6757.0000000;6766.0000000;638956
GMKN;D;20110314;000000;6755.0000000;7000.0000000;6723.0000000;6936.0000000;684548
GMKN;D;20110315;000000;6802.0000000;7080.0000000;6770.0000000;7016.0000000;1352166
GMKN;D;20110316;000000;7071.0000000;7148.0000000;6955.0000000;6995.0000000;663567
GMKN;D;20110317;000000;6996.0000000;7165.0000000;6965.0000000;7165.0000000;576007
GMKN;D;20110318;000000;7199.0000000;7229.0000000;7075.0000000;7140.0000000;436787
GMKN;D;20110321;000000;7193.0000000;7228.0000000;7155.0000000;7200.0000000;288864
GMKN;D;20110322;000000;7176.0000000;7180.0000000;6991.0000000;7105.0000000;491095
GMKN;D;20110323;000000;7075.0000000;7237.0000000;7051.0000000;7235.0000000;597544
GMKN;D;20110324;000000;7250.0000000;7335.0000000;7166.0000000;7291.0000000;759025
GMKN;D;20110325;000000;7301.0000000;7514.0000000;7244.0000000;7495.0000000;955587
GMKN;D;20110328;000000;7471.0000000;7580.0000000;7453.0000000;7555.0000000;355325
GMKN;D;20110329;000000;7581.0000000;7625.0000000;7365.0000000;7432.0000000;670527
GMKN;D;20110330;000000;7480.0000000;7598.0000000;7464.0000000;7514.0000000;446497
GMKN;D;20110331;000000;7510.0000000;7537.0000000;7382.0000000;7463.0000000;463413
GMKN;D;20110401;000000;7449.0000000;7696.0000000;7431.0000000;7671.0000000;764408
GMKN;D;20110404;000000;7665.0000000;7820.0000000;7640.0000000;7818.0000000;859862
GMKN;D;20110405;000000;7900.0000000;7980.0000000;7730.0000000;7731.0000000;885946
GMKN;D;20110406;000000;7801.0000000;7828.0000000;7693.0000000;7751.0000000;523439
GMKN;D;20110407;000000;7724.0000000;7760.0000000;7621.0000000;7649.0000000;469309
GMKN;D;20110408;000000;7696.0000000;7711.0000000;7577.0000000;7609.0000000;477980
GMKN;D;20110411;000000;7625.0000000;7709.0000000;7578.0000000;7615.0000000;313203
GMKN;D;20110412;000000;7535.0000000;7616.0000000;7452.0000000;7560.0000000;631521
GMKN;D;20110413;000000;7550.0000000;7775.0000000;7510.0000000;7772.0000000;709598
GMKN;D;20110414;000000;7771.0000000;7779.0000000;7580.0000000;7668.0000000;533112
GMKN;D;20110415;000000;7668.0000000;7773.0000000;7572.0000000;7705.0000000;811879
GMKN;D;20110418;000000;7707.0000000;7731.0000000;7325.0000000;7360.0000000;939262
GMKN;D;20110419;000000;7410.0000000;7530.0000000;7357.0000000;7474.0000000;685238
GMKN;D;20110420;000000;7552.0000000;7698.0000000;7495.0000000;7694.0000000;605023
GMKN;D;20110421;000000;7745.0000000;7769.0000000;7610.0000000;7670.0000000;413799
GMKN;D;20110422;000000;7691.0000000;7723.0000000;7651.0000000;7700.0000000;171381
GMKN;D;20110425;000000;7720.0000000;7750.0000000;7533.0000000;7533.0000000;415270
GMKN;D;20110426;000000;7511.0000000;7698.0000000;7482.0000000;7679.0000000;613460
GMKN;D;20110427;000000;7695.0000000;7745.0000000;7550.0000000;7625.0000000;521614
GMKN;D;20110428;000000;7698.0000000;7715.0000000;7552.0000000;7625.0000000;385813
GMKN;D;20110429;000000;7608.0000000;7664.0000000;7522.0000000;7656.0000000;234406
GMKN;D;20110503;000000;7656.0000000;7698.0000000;7220.0000000;7230.0000000;672110
GMKN;D;20110504;000000;7239.0000000;7339.0000000;7000.0000000;7170.0000000;907441
GMKN;D;20110505;000000;7203.0000000;7265.0000000;7001.0000000;7081.0000000;773941
GMKN;D;20110506;000000;7020.0000000;7260.0000000;6920.0000000;7228.0000000;726974
GMKN;D;20110510;000000;7208.0000000;7439.0000000;7159.0000000;7365.0000000;703718
GMKN;D;20110511;000000;7380.0000000;7410.0000000;7139.0000000;7168.0000000;525466
GMKN;D;20110512;000000;7100.0000000;7330.0000000;7055.0000000;7305.0000000;969661
GMKN;D;20110513;000000;7367.0000000;7420.0000000;7227.0000000;7289.0000000;537590
GMKN;D;20110516;000000;7200.0000000;7305.0000000;7132.0000000;7170.0000000;445079
GMKN;D;20110517;000000;7020.0000000;7107.0000000;6952.0000000;6999.0000000;715075
GMKN;D;20110518;000000;7095.0000000;7127.0000000;7001.0000000;7095.0000000;410466
GMKN;D;20110519;000000;7100.0000000;7265.0000000;7027.0000000;7198.0000000;745553
GMKN;D;20110520;000000;7200.0000000;7264.0000000;7006.0000000;7010.0000000;443821
GMKN;D;20110523;000000;6937.0000000;7000.0000000;6888.0000000;6899.0000000;579449
GMKN;D;20110524;000000;6930.0000000;7077.0000000;6908.0000000;7030.0000000;500289
GMKN;D;20110525;000000;6985.0000000;7123.0000000;6941.0000000;7089.0000000;421467
GMKN;D;20110526;000000;7122.0000000;7150.0000000;7001.0000000;7031.0000000;444327
GMKN;D;20110527;000000;7080.0000000;7194.0000000;7036.0000000;7120.0000000;511695
GMKN;D;20110530;000000;7140.0000000;7175.0000000;7080.0000000;7152.0000000;198405
GMKN;D;20110531;000000;7176.0000000;7218.0000000;6976.0000000;7001.0000000;891690
GMKN;D;20110601;000000;7040.0000000;7125.0000000;6980.0000000;7036.0000000;515943
GMKN;D;20110602;000000;6975.0000000;7055.0000000;6955.0000000;7020.0000000;373164
GMKN;D;20110603;000000;7024.0000000;7042.0000000;6905.0000000;6909.0000000;423325
GMKN;D;20110606;000000;6908.0000000;6939.0000000;6793.0000000;6840.0000000;498938
GMKN;D;20110607;000000;6830.0000000;6996.0000000;6820.0000000;6967.0000000;492251
GMKN;D;20110608;000000;6948.0000000;7029.0000000;6855.0000000;7001.0000000;648956
GMKN;D;20110609;000000;7025.0000000;7060.0000000;6950.0000000;7030.0000000;375335
GMKN;D;20110610;000000;7035.0000000;7144.0000000;7020.0000000;7115.0000000;481854
GMKN;D;20110614;000000;7115.0000000;7125.0000000;7021.0000000;7045.0000000;361119
GMKN;D;20110615;000000;7057.0000000;7169.0000000;7010.0000000;7030.0000000;742891
GMKN;D;20110616;000000;6966.0000000;7050.0000000;6950.0000000;7013.0000000;463809
GMKN;D;20110617;000000;7000.0000000;7140.0000000;6995.0000000;7020.0000000;833086
GMKN;D;20110620;000000;7005.0000000;7035.0000000;6871.0000000;6901.0000000;522928
GMKN;D;20110621;000000;6950.0000000;6975.0000000;6904.0000000;6919.0000000;311319
GMKN;D;20110622;000000;6930.0000000;7063.0000000;6838.0000000;7040.0000000;555911
GMKN;D;20110623;000000;7008.0000000;7090.0000000;6930.0000000;7026.0000000;558329
GMKN;D;20110624;000000;7076.0000000;7140.0000000;7036.0000000;7135.0000000;511315
GMKN;D;20110627;000000;7096.0000000;7160.0000000;7063.0000000;7127.0000000;301825
GMKN;D;20110628;000000;7149.0000000;7355.0000000;7128.0000000;7316.0000000;760123
GMKN;D;20110629;000000;7331.0000000;7355.0000000;7260.0000000;7310.0000000;373205
GMKN;D;20110630;000000;7318.0000000;7360.0000000;7243.0000000;7295.0000000;386369
GMKN;D;20110701;000000;7290.0000000;7400.0000000;7252.0000000;7353.0000000;526537
GMKN;D;20110704;000000;7380.0000000;7418.0000000;7360.0000000;7398.0000000;231908
GMKN;D;20110705;000000;7398.0000000;7503.0000000;7377.0000000;7487.0000000;484543
GMKN;D;20110706;000000;7506.0000000;7525.0000000;7448.0000000;7491.0000000;298595
GMKN;D;20110707;000000;7524.0000000;7570.0000000;7504.0000000;7545.0000000;391515
GMKN;D;20110708;000000;7550.0000000;7556.0000000;7460.0000000;7499.0000000;311594
GMKN;D;20110711;000000;7470.0000000;7560.0000000;7442.0000000;7542.0000000;590734
GMKN;D;20110712;000000;7530.0000000;7650.0000000;7480.0000000;7632.0000000;675171
GMKN;D;20110713;000000;7640.0000000;7675.0000000;7531.0000000;7579.0000000;456675
GMKN;D;20110714;000000;7548.0000000;7605.0000000;7515.0000000;7560.0000000;404349
GMKN;D;20110715;000000;7528.0000000;7600.0000000;7506.0000000;7550.0000000;275921
GMKN;D;20110718;000000;7555.0000000;7580.0000000;7483.0000000;7500.0000000;316700
GMKN;D;20110719;000000;7510.0000000;7568.0000000;7510.0000000;7559.0000000;283084
GMKN;D;20110720;000000;7590.0000000;7640.0000000;7548.0000000;7550.0000000;250615
GMKN;D;20110721;000000;7560.0000000;7600.0000000;7410.0000000;7590.0000000;582986
GMKN;D;20110722;000000;7597.0000000;7628.0000000;7510.0000000;7530.0000000;310690
GMKN;D;20110725;000000;7496.0000000;7555.0000000;7463.0000000;7504.0000000;253200
GMKN;D;20110726;000000;7500.0000000;7540.0000000;7414.0000000;7463.0000000;215868
GMKN;D;20110727;000000;7470.0000000;7522.0000000;7355.0000000;7370.0000000;310498
GMKN;D;20110728;000000;7351.0000000;7425.0000000;7316.0000000;7365.0000000;269869
GMKN;D;20110729;000000;7326.0000000;7419.0000000;7301.0000000;7401.0000000;372198
GMKN;D;20110801;000000;7487.0000000;7530.0000000;7441.0000000;7467.0000000;357937
GMKN;D;20110802;000000;7460.0000000;7490.0000000;7390.0000000;7425.0000000;333379
GMKN;D;20110803;000000;7352.0000000;7392.0000000;7215.0000000;7259.0000000;354091
GMKN;D;20110804;000000;7301.0000000;7322.0000000;7129.0000000;7130.0000000;529103
GMKN;D;20110805;000000;6980.0000000;7125.0000000;6915.0000000;7066.0000000;607688
GMKN;D;20110808;000000;6850.0000000;7018.0000000;6650.0000000;6717.0000000;876775
GMKN;D;20110809;000000;6514.0000000;6794.0000000;6195.0000000;6489.0000000;1123028
GMKN;D;20110810;000000;6646.0000000;6780.0000000;6195.0000000;6609.0000000;1920857
GMKN;D;20110811;000000;6690.0000000;6848.0000000;6246.0000000;6460.0000000;1050255
GMKN;D;20110812;000000;6612.0000000;6840.0000000;6460.0000000;6730.0000000;720701
GMKN;D;20110815;000000;6810.0000000;6950.0000000;6760.0000000;6803.0000000;431744
GMKN;D;20110816;000000;6738.0000000;6740.0000000;6526.0000000;6632.0000000;368777
GMKN;D;20110817;000000;6666.0000000;6795.0000000;6565.0000000;6700.0000000;365990
